"","target_country","Date","Mission.Number","VIII.Ftr.Missions","VIII.Air.Support.Cmd","Target","Mission.Target.Type","Country","Notes","A.C.Type","Dispatched","Escorts","Recalled","RTB","Aborted","Lost.en.route","Bombed","Bombed.Opportunity","Target.Notes","Quantity","TimeOverTarget","Lost.return","Total.Lost","Interned","Crashed","Cat.E","Damaged","KIA","WIA","MIA","Claims.Destroyed","Probable","Damaged2","Gnd.Dest","Gnd.Prob","Gnd.DMG","Notes3","X4th.FG","X44.BG.H.","X91.BG.H.","X93.BG.H.","X97.BG.H.","X301.BG.H.","X303.BG.H.","X305.BG.H.","X306.BG.H.","X322.BG.M.","X323.BG.M.","X15.BS..LT.","lon","lat"
"2523","Paris/Brussels ,France","8/12/1944",NA,"","","Paris/Brussels","Transportation","France","Ground Support","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"5",NA,NA,"",NA,NA,NA,5,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3553137,48.8809481
"2524","Paris/Dugny ,France","8/2/1944",510,"","","Paris/Dugny","Transportation","France","","B-17",NA,NA,"",NA,NA,NA,38,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.416983,48.952179
"2525","Paris/Gennevilliers ,France","8/2/1944",510,"","","Paris/Gennevilliers","Transportation","France","","B-17",156,NA,"",NA,NA,NA,51,"","","","",NA,"2",NA,NA,"",47,1,2,18,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.293275,48.925525
"2526","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Escort","France","","P-47",NA,34,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2527","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Escort","France","","P-51",NA,83,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2528","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Beaches","France","Coastal defenses AM mission","B-17",102,NA,"",NA,NA,NA,97,"","16 of the same AM targets","","",NA,"",NA,NA,"",2,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2529","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Beaches","France","Coastal defenses AM mission","B-24",124,NA,"",NA,NA,NA,120,"","","","",NA,"",NA,NA,"",24,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2530","Pas-de-Calais ,France","6/2/1944",383,"","","Pas-de-Calais","V-Weapons","France","","B-17",633,NA,"",NA,NA,NA,521,"","","","",NA,"",NA,NA,"",11,1,1,1,NA,"",NA,NA,NA,NA,"","","","","","","","Dannes","","","","","",2.3244679,50.5732769
"2531","Pas-de-Calais ,France","6/2/1944",383,"","","Pas-de-Calais","V-Weapons","France","","B-24",293,NA,"",NA,NA,NA,284,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2532","Pas-de-Calais ,France","6/4/1944",390,"","","Pas-de-Calais","COVER","France","Coastal defenses","B-17",246,NA,"",NA,NA,NA,222,"","PPF","","",NA,"",NA,NA,"1",12,1,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2533","Pas-de-Calais ,France","6/4/1944",390,"","","Pas-de-Calais","COVER","France","Coastal defenses","B-24",68,NA,"",NA,NA,NA,53,"","PPF","","",NA,"",NA,NA,"",6,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2534","Pas-de-Calais ,France","6/4/1944",389,"","","Pas-de-Calais","Escort","France","","P-51",NA,42,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2535","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Escort","France","","P-47",NA,129,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2536","Pas-de-Calais ,France","6/4/1944",389,"","","Pas-de-Calais","COVER","France","Invasion deception","B-17",201,NA,"",NA,NA,NA,183,"","7 Targets","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Le Touquet","","","","","",2.3244679,50.5732769
"2537","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Beaches","France","Coastal defenses AM mission","B-24",104,NA,"",NA,NA,NA,98,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2538","Pas-de-Calais ,France","6/4/1944",389,"","","Pas-de-Calais","Escort","France","","P-47",NA,130,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2539","Pas-de-Calais ,France","6/4/1944",389,"","","Pas-de-Calais","COVER","France","Invasion deception","B-24",56,NA,"",NA,NA,NA,51,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2540","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Escort","France","","P-38",NA,91,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2541","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Escort","France","","P-38",NA,102,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2542","Pas-de-Calais ,France","6/3/1944",388,"","","Pas-de-Calais","Beaches","France","Coastal defenses AM mission","B-17",238,NA,"",NA,NA,NA,219,"","22 different targets","","",NA,"",NA,NA,"",21,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","St Cecily","","","","","",2.3244679,50.5732769
"2543","Pas-de-Calaise ,France","7/8/1944",460,"","","Pas-de-Calaise","V-Weapons","France","","B-17",NA,NA,"",NA,NA,NA,49,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2544","Pas de Calais ,France","5/1/1944",332,"","","Pas de Calais","Escort","France","","P-47",NA,119,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2545","Pas de Calais ,France","6/20/1944",426,"","","Pas de Calais","V-Weapons","France","","B-17",37,NA,"",NA,NA,NA,33,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2546","Pas de Calais ,France","5/1/1944",332,"","","Pas de Calais","V-Weapons","France","","B-17",187,NA,"",NA,NA,NA,22,"","","","",NA,"",NA,NA,"1",19,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2547","Pas de Calais ,France","6/20/1944",426,"","","Pas de Calais","Escort","France","","P-47",NA,72,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2548","Pas de Calais ,France","7/6/1944",455,"","","Pas de Calais","Escort","France","","P-51",NA,83,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2549","Pas de Calais ,France","3/26/1944",280,"","","Pas de Calais","V-Weapons","France","","B-24",185,NA,"",NA,NA,NA,138,"","","","",NA,"1",NA,NA,"",38,NA,NA,10,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2550","Pas de Calais ,France","2/28/1944",238,"","","Pas de Calais","Escort","France","","P-38",NA,81,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"1",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2551","Pas de Calais ,France","2/13/1944",221,"","","Pas de Calais","Escort","France","9th AF P-47s too","P-47",NA,189,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2552","Pas de Calais ,France","6/20/1944",426,"","","Pas de Calais","V-Weapons","France","","B-24",380,NA,"",NA,NA,NA,196,"","","","",NA,"1",NA,NA,"",96,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2553","Pas de Calais ,France","7/1/1944",449,"","","Pas de Calais","V-Weapons","France","","B-17",78,NA,"78",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2554","Pas de Calais ,France","6/24/1944",439,"","","Pas de Calais","V-Weapons","France","","B-24",NA,NA,"",NA,NA,NA,NA,"12","Pont-a-Vendin","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2555","Pas de Calais ,France","6/27/1944",443,"","","Pas de Calais","Escort","France","","P-51",191,NA,"",NA,42,NA,NA,"","","","",NA,"2",NA,NA,"",1,NA,NA,2,6,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2556","Pas de Calais ,France","7/6/1944",455,"","","Pas de Calais","V-Weapons","France","","B-24",159,NA,"",NA,NA,NA,133,"","","","",NA,"",NA,NA,"",59,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2557","Pas de Calais ,France","6/20/1944",425,"","","Pas de Calais","V-Weapons","France","","B-24",146,NA,"",NA,NA,NA,126,"","","","",NA,"1",NA,NA,"1",83,4,8,24,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2558","Pas de Calais ,France","2/28/1944",238,"","","Pas de Calais","V-Weapons","France","","B-17",258,NA,"",NA,NA,NA,109,"","","","",NA,"7",NA,NA,"",75,NA,5,63,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2559","Pas de Calais ,France","6/24/1944",438,"","","Pas de Calais","V-Weapons","France","12 sites","B-24",60,NA,"",60,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2560","Pas de Calais ,France","2/28/1944",238,"","","Pas de Calais","Escort","France","","P-51",NA,22,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,1,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2561","Pas de Calais ,France","2/28/1944",238,"","","Pas de Calais","Escort","France","","P-47",NA,94,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2562","Pas de Calais ,France","5/1/1944",332,"","","Pas de Calais","Escort","France","","P-51",NA,90,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2563","Pas de Calais ,France","5/2/1944",335,"","","Pas de Calais","V-Weapons","France","","B-24",50,NA,"",NA,NA,NA,50,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2564","Pas de Calais ,France","6/22/1944",431,"","","Pas de Calais","Escort","France","","P-51",NA,97,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"2",NA,1,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2565","Pas de Calais ,France","6/24/1944",439,"","","Pas de Calais","V-Weapons","France","","B-24",NA,NA,"",NA,NA,NA,NA,"14","Abbeville power station","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2566","Pas de Calais ,France","6/23/1944",435,"","","Pas de Calais","V-Weapons","France","4 Groups","P-51",NA,161,"",NA,20,NA,NA,"","3 locos and 100 railcards, 14 vehicles destroyed after escort release near Paris","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2567","Pas de Calais ,France","6/23/1944",435,"","","Pas de Calais","V-Weapons","France","","B-24",106,NA,"",NA,NA,NA,102,"","","","",NA,"",NA,NA,"",2,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2568","Pas de Calais ,France","2/13/1944",221,"","","Pas de Calais","V-Weapons","France","","B-24",NA,NA,"",NA,NA,NA,NA,"12","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2569","Pas de Calais ,France","5/1/1944",332,"","","Pas de Calais","V-Weapons","France","","B-24",183,NA,"",NA,NA,NA,57,"","","","",NA,"",NA,NA,"1",15,5,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2570","Pas de Calais ,France","2/28/1944",238,"","","Pas de Calais","V-Weapons","France","","B-17",NA,NA,"",NA,NA,NA,NA,"6","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2571","Pas de Calais ,France","7/6/1944",456,"","","Pas de Calais","Escort","France","","P-47",NA,NA,"",NA,NA,NA,NA,"","A squadron drive bombs 3 airfields after escort","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2572","Pas de Calais ,France","4/27/1944",322,"","","Pas de Calais","V-Weapons","France","","B-24",203,NA,"",NA,NA,NA,169,"","","","",NA,"1",NA,NA,"2",25,3,9,10,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2573","Pas de Calais ,France","3/11/1944",255,"","","Pas de Calais","V-Weapons","France","","B-24",51,NA,"",NA,NA,NA,34,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2574","Pas de Calais ,France","7/6/1944",455,"","","Pas de Calais","Escort","France","","P-38",NA,141,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,4,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2575","Pas de Calais ,France","6/20/1944",426,"","","Pas de Calais","Escort","France","","P-51",NA,40,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2576","Pas de Calais ,France","6/24/1944",439,"","","Pas de Calais","V-Weapons","France","","B-24",167,NA,"",NA,NA,NA,67,"","","","",NA,"2",NA,NA,"1",44,NA,NA,20,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2577","Pas de Calais ,France","7/1/1944",449,"","","Pas de Calais","V-Weapons","France","","B-24",245,NA,"230",NA,NA,NA,9,"","Mont Louis Ferme","","",NA,"1",NA,NA,"",10,NA,1,9,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2578","Pas de Calais ,France","5/30/1944",380,"","","Pas de Calais","V-Weapons","France","","B-17",84,NA,"",NA,NA,NA,76,"","","","",NA,"",NA,NA,"",12,3,2,10,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2579","Pas de Calais ,France","6/24/1944",439,"","","Pas de Calais","V-Weapons","France","","B-24",NA,NA,"",NA,NA,NA,NA,"12","Tingry electrical station","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2580","Pas de Calais ,France","6/23/1944",435,"","","Pas de Calais","V-Weapons","France","","B-17",134,NA,"",NA,NA,NA,110,"","6 targets damaged","","1200",NA,"",NA,NA,"",3,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2581","Pas de Calais ,France","4/27/1944",322,"","","Pas de Calais","Escort","France","","P-51",NA,48,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2582","Pas de Calais ,France","6/27/1944",443,"","","Pas de Calais","V-Weapons","France","","B-24",56,NA,"",NA,NA,NA,56,"","","","",NA,"5",NA,NA,"2",8,2,7,51,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2583","Pas de Calais ,France","7/9/1944",463,"","","Pas de Calais","V-Weapons","France","Bad weather","B-24",104,NA,"",NA,NA,NA,37,"","","","",NA,"1",NA,NA,"",60,NA,2,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2584","Pas de Calais ,France","6/24/1944",439,"","","Pas de Calais","V-Weapons","France","","B-17",NA,NA,"",NA,NA,NA,NA,"12","Hollque electrial stations","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2585","Pas de Calais ,France","7/6/1944",456,"","","Pas de Calais","Escort","France","","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2586","Pas de Calais ,France","6/19/1944",424,"","","Pas de Calais","V-Weapons","France","Two missions, morning and afternoon","B-17",391,NA,"",NA,NA,NA,216,"","","","",NA,"",NA,NA,"",65,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2587","Pas de Calais ,France","6/24/1944",439,"","","Pas de Calais","V-Weapons","France","","B-17",NA,NA,"",NA,NA,NA,NA,"12","Saint-Pol-sure-Mer marshalling yard","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2588","Pas de Calais ,France","6/27/1944",443,"","","Pas de Calais","V-Weapons","France","","B-24",NA,NA,"",NA,NA,NA,NA,"12","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2589","Pas de Calais ,France","6/20/1944",425,"","","Pas de Calais","Escort","France","","P-47",NA,44,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,3,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2590","Pas de Calais ,France","7/6/1944",456,"","","Pas de Calais","V-Weapons","France","Heavy Clouds, Late afternoon mission","B-17",104,NA,"",NA,NA,NA,73,"","6 V weapon sites, 3 Railroad bridges, 1 highway bridge, 1 airfield","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2591","Pas de Calais ,France","6/22/1944",431,"","","Pas de Calais","V-Weapons","France","","B-24",194,NA,"",NA,NA,NA,132,"","","","",NA,"",NA,NA,"",59,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2592","Pas de Calais ,France","2/28/1944",238,"","","Pas de Calais","V-Weapons","France","","B-17",NA,NA,"",NA,NA,NA,NA,"10","Road junction E of Yerville","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2593","Pas de Calais ,France","2/13/1944",221,"","","Pas de Calais","Escort","France","9th AF","P-51",NA,43,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",4,NA,NA,NA,6,"1",4,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2594","Pas de Calais ,France","5/6/1944",340,"","","Pas de Calais","V-Weapons","France","NOBALL missions","B-17",90,NA,"",NA,90,NA,NA,"","","","",NA,"",NA,NA,"",48,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2595","Pas de Calais ,France","3/26/1944",280,"","","Pas de Calais","V-Weapons","France","","B-17",243,NA,"",NA,NA,NA,234,"","9 sites","","",NA,"4",NA,NA,"1",134,2,15,40,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2596","Pas de Calais ,France","6/19/1944",424,"","","Pas de Calais","V-Weapons","France","Two missions, morning and afternoon","B-24",312,NA,"",NA,NA,NA,294,"","","","",NA,"1",NA,NA,"1",22,NA,2,10,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2597","Pas de Calais ,France","7/9/1944",463,"","","Pas de Calais","V-Weapons","France","Bad weather","B-17",77,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2598","Pas de Calais ,France","4/27/1944",322,"","","Pas de Calais","Escort","France","","P-47",NA,262,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2599","Pas de Calais ,France","6/24/1944",438,"","","Pas de Calais","V-Weapons","France","12 sites","B-17",86,NA,"",74,NA,NA,NA,"11","Rouen industry","","",NA,"1",NA,NA,"",NA,NA,NA,9,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2600","Pas de Calais ,France","2/13/1944",221,"","","Pas de Calais","V-Weapons","France","","B-17",277,NA,"",NA,NA,NA,266,"","12 sites","","",NA,"4",NA,NA,"2",74,7,23,22,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2601","Pas de Calais ,France","6/22/1944",431,"","","Pas de Calais","Escort","France","","P-47",NA,165,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2602","Pas de Calais ,France","2/28/1944",238,"","","Pas de Calais","V-Weapons","France","","B-17",NA,NA,"",NA,NA,NA,NA,"7","Railroad siding sw Abbeville","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2603","Pas de Calais ,France","2/13/1944",221,"","","Pas de Calais","V-Weapons","France","","B-24",192,NA,"",NA,NA,NA,138,"","5 site","","",NA,"",NA,NA,"2",57,NA,NA,22,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2604","Pas de Calais ,France","7/6/1944",456,"","","Pas de Calais","V-Weapons","France","Heavy Clouds, Late afternoon mission","B-24",176,NA,"",NA,NA,NA,148,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2605","Pas de Calais ,France","7/6/1944",456,"","","Pas de Calais","Escort","France","","P-38",443,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2606","Pas de Calais ,France","8/4/1944",516,"","","Pas de Calais","Transportation","France","","B-24",95,NA,"",NA,NA,NA,24,"","","","",NA,"",NA,NA,"",17,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2607","Pas de Calais ,France","7/8/1944",460,"","","Pas de Calais","V-Weapons","France","","B-24",130,NA,"",NA,NA,NA,71,"","","","",NA,"",NA,NA,"3",27,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2608","Pas de Calais ,France","7/2/1944",450,"","","Pas de Calais","Escort","France","","P-51",NA,171,"",NA,5,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2609","Pas de Calais ,France","4/27/1944",322,"","","Pas de Calais","Escort","France","","P-38",NA,47,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,0,0,2,"","","","","","","","","","","","","",2.3244679,50.5732769
"2610","Pas de Calais ,France","6/24/1944",439,"","","Pas de Calais","V-Weapons","France","","B-17",62,NA,"",NA,NA,NA,32,"","","","",NA,"",NA,NA,"",17,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
"2611","Pas de Calais ,France","6/27/1944",443,"","","Pas de Calais","V-Weapons","France","","B-17",225,NA,"",NA,NA,NA,195,"","","","",NA,"",NA,NA,"",104,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.3244679,50.5732769
